occurs_at;headline;headline_initial;sub_category_id;Rating;source;valid;description;sub_category_name;month;source_url
06/09/2017;Fête nationale du  Swaziland;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-192
07/09/2017;Fête nationale du Brésil (indépendance en 1822, appelée « cri d'Ipiranga » en portugais);Indépendance proclamée du Portugal en 1822, appelée « cri d'Ipiranga », en portugais : « grito do Ipiranga ».;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-31
07/09/2017;Festival du Lin et de l'Aiguille, plus grande manifestation consacrée au lin, au Bourg-Dun;;1;2;;;;Beaux-arts;9;http://www.france-voyage.com/evenements/
08/09/2017;Journée internationale de l'alphabétisation;Journée internationale de l'alphabétisation [UNESCO] (Résolution 1.141 de la 14ème session de la Conférence générale de l'UNESCO);21;4;ONU;;;Diversité;9;
08/09/2017;Début du procès de Fabienne Kabou pour le meurtre de sa fille Adelaïde;Du 8 au 15/09 - Procès de Fabienne Kabou pour le meurtre de sa fille Adelaïde - Cour d'assises d'appel - Douai;26;3;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
08/09/2017;Fête nationale de l'Andorre (fête de Notre Dame de Meritxell);Fête de Notre Dame de Meritxell, sainte patronne de l'Andorre.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-7
08/09/2017;Fête nationale de la Macédoine (indépendance);Indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-119
08/09/2017;Ouverture du salon Who’s Next, Prêt à porter à Paris (Porte de Versailles);8-11 ▸Salon Who’s Next, Prêt à porter – Paris Expo Porte de Versailles |;27;2;Atout France;;;Lifestyle;9;PDF
08/09/2017;Salon Maison et Objet à Paris (Porte de Versailles);8-12 ▸Salon Maison et Objet, Villepinte : Paris Expo Porte de Versailles;11;2;Atout France;;;Consommation;9;PDF
09/09/2017;Fête nationale de la Corée du Nord (République Populaire Démocratique de Corée  en 1948);Proclamation de la République Populaire Démocratique de Corée en 1948.;45;3;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-50
09/09/2017;Fête nationale du Tadjikistan (indépendance en 1991);Fête de l'indépendance vis-à-vis de l'URSS en 1991, après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-194
09/09/2017;Médiévales de Crémieu;;24;2;;;;Histoire;9;http://www.france-voyage.com/evenements/
09/09/2017;Grand feu d'artifice de Saint-Cloud;;7;4;;;;Musique;9;http://www.france-voyage.com/evenements/
10/09/2017;Fête nationale de  Gibraltar (référendum sur l'autodétermination en 1967);Référendum sur l'autodétermination en 1967.;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-77
10/09/2017;Marathon du Médoc;10 ▸ Marathon du Médoc|;31;2;Atout France;;;Athlétisme;9;PDF
11/09/2017;Début du procès de Zbigniew Huminski pour l'enlèvement et le meurtre de Chloé;Du 11 au 15/09 - Procès de Zbigniew Huminski pour l'enlèvement et le meurtre de Chloé - Cour d'assises - Saint-Omer;26;4;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
11/09/2017;Tournoi féminin de Québec;Tournoi féminin de  Coupe Banque Nationale présentée par Mazda, Québec;39;2;Wikipedia;;;Tennis;9;Tournoi féminin de Intern'l surMoquette (int.)avec une dotation de 226 750$
11/09/2017;Tournoi féminin de Tokyo;Tournoi féminin de  Japan Women's Open Tennis, Tokyo;39;1;Wikipedia;;;Tennis;9;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
11/09/2017;Elections législatives en Norvège;11 09 2017,Norway Parliament 2017 of Norway,Elections;22;1;Electionsguide;;;Elections;9;
12/09/2017;Journée des Nations Unies pour la coopération Sud-Sud;Journée des Nations Unies pour la coopération Sud-Sud (A/RES/58/220);25;2;ONU;;;International;9;
12/09/2017;Cannes Yachting Festival à Cannes.;12-17 ▸ CannesYachtingFestival,Cannes;40;3;Atout France;;;Voile;9;PDF
12/09/2017;Rencontres polyphoniques à Calvi;;7;3;;;;Musique;9;http://www.france-voyage.com/evenements/
13/09/2017;Election de la ville hôte pour les Jeux Olympiques d'été de 2024;;38;4;NTC;;;Sports;9;-
14/09/2017;Golf Evian Championship.;14-17 ▸ GolfEvianChampionship;38;5;Atout France;;;Sports;9;PDF
15/09/2017;Journée internationale de la démocratie;Journée internationale de la démocratie (A/RES/62/7);21;3;ONU;;;Diversité;9;
15/09/2017;Fêtes nationales du Costa Rica, du Guatemela, du Honduras, du Nicaragua et du Salvador (indépendances en 1821);Déclaration d'indépendance de l'Espagne en 1821.;45;3;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-52
15/09/2017;Course du Bol d'Or au Castellet;15-17 ▸ Course internationale de moto : le Bol d’Or, circuit Paul Ricard, le Castellet;32;2;Atout France;;;Auto-moto;9;PDF
16/09/2017;Journée européenne du patrimoine;09-10 ▸ Journée européenne du patrimoine;1;4;Atout France;;;Beaux-arts;9;PDF
16/09/2017;Journée internationale de la protection de la couche d'ozone;Journée internationale de la protection de la couche d'ozone (A/RES/49/114);23;5;ONU;;;Environnement;9;
16/09/2017;Fête nationale du  Mexique (Grito de Dolores,  début de la Guerre d'indépendance en 1810);Grito de Dolores (Appel à la sédition contre les autorités de la Nouvelle-Espagne (1810), marquant le début de la Guerre d'indépendance).;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-132
16/09/2017;Fête nationale de la Papouasie-Nouvelle-Guinée (anniversaire de l'indépendance);Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-156
16/09/2017;Festival Mondial des théatres de marionnettes à Charleville-Mézières;;10;2;;;;Théatre;9;http://www.france-voyage.com/evenements/
17/09/2017;Grand Prix de Singapour de F1;;32;4;;;;Auto-moto;9;
18/09/2017;Fête nationale du Chili;;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-42
18/09/2017;Tournoi masculin de Metz - ATP 250;Tournoi masculin de  Moselle Open, Metz - ATP 250;39;2;Wikipedia;;;Tennis;9;Tournoi de Moselle Open, Metz sur Dur (int.)d'une dotation de 482 060 €
18/09/2017;Tournoi masculin de St. Petersbourg - ATP 250;Tournoi masculin de  St. Petersburg Open, Saint-Pétersbourg - ATP 250;39;2;Wikipedia;;;Tennis;9;Tournoi de St. Petersburg Open, Saint-Pétersbourg sur Dur (int.)d'une dotation de 960 490 $
18/09/2017;Tournoi féminin de Tokyo;Tournoi féminin de  Toray Pan Pacific Open, Tokyo;39;2;Wikipedia;;;Tennis;9;Tournoi féminin de Premier surDur (ext.)avec une dotation de 881 100$
18/09/2017;Tournoi féminin de  Séoul;Tournoi féminin de  Korea Open Tennis, Séoul;39;1;Wikipedia;;;Tennis;9;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
18/09/2017;Tournoi féminin de Guangzhou;Tournoi féminin de  Guangzhou International Women's Open, Guangzhou;39;2;Wikipedia;;;Tennis;9;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
19/09/2017;Fête nationale de Saint-Christophe-et-Niévès (anniversaire de l'indépendance en 1963);Anniversaire de l'indépendance 1963.;45;1;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-170
20/09/2017;Début du championnat d'Europe de volley-ball féminin;20 septembre au 1er octobre, Euro féminin;38;2;Le Parisien;;;Sports;9;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
20/09/2017;Fête nationale de l'Ossétie du Sud (date de la constitution de 1990);Date de la constitution (1990).;45;3;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-149
20/09/2017;Biennale d’Art contemporain à Lyon.;20/09 -31/12 La Biennale d’Art contemporain. Lyon;1;2;Atout France;;;Beaux-arts;9;PDF
20/09/2017;Fête juive de Roch Hachana;;46;4;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-juives.html
20/09/2017;Festival des Correspondances à Manosque;;6;1;;;;Littérature;9;http://www.france-voyage.com/evenements/
20/09/2017;Festival Francophonies en Limousin;;7;4;;;;Musique;9;http://www.france-voyage.com/evenements/
21/09/2017;Journée internationale de la paix;Journée internationale de la paix (A/RES/36/67), (A/RES/55/282);25;4;ONU;;;International;9;
21/09/2017;Procès de Sofiane Rasmouk pour le meurtre et le viol de deux jeunes femmes;Du 21 au 29/09 - Procès de Sofiane Rasmouk pour le meurtre et le viol de deux jeunes femmes - Cour d'assises d'appel - Versailles;26;3;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
21/09/2017;Fête nationale de l'Arménie (indépendance de 1991);Jour de l'indépendance (1991), après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-12
21/09/2017;Fête nationale de Belize (indépendance déclarée en 1981);Indépendance déclarée du Royaume-Uni en 1981.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-22
21/09/2017;Fête nationale de Malte;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-125
21/09/2017;Fête musulmane de Raas Assana;;46;2;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-musulmanes.html
22/09/2017;Fête nationale du Mali (proclamation de la République);Proclamation de la République.;45;1;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-124
22/09/2017;Equinoxe dans l'hémisphère nord;;18;2;Futura Sciences;;;Sciences;9;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
22/09/2017;Début de la fête de la Gastronomie à Paris.;22-24 ▸ Fête de la Gastronomie, Paris;3;2;Atout France;;;Gastronomie;9;PDF
23/09/2017;Fête nationale de l'Arabie Saoudite (unification du royaume en 1932);Unification du royaume (1932).;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-10
23/09/2017;Début des Championnats du monde de Canoë-Kayak en slalom à Pau.;23/09-01/10 ▸ Championnat du monde de Canoë-Kayak en slalom à Pau;38;2;Atout France;;;Sports;9;PDF
23/09/2017;Elections législatives en Nouvelle-Zélande;23 09 2017,New Zealand Parliament 2017 of New Zealand,Elections;22;4;Electionsguide;;;Elections;9;
24/09/2017;Championnats du monde de cyclisme sur route en Norvège;24 sept., Mondial sur route à Bergen (Nor);34;2;Le Parisien;;;Cyclisme;9;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
24/09/2017;Fête nationale de la Guinée-Bissau (anniversaire de l'indépendance);Anniversaire de l'indépendance.;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-83
24/09/2017;Tournoi féminin de Wuhan;Tournoi féminin de  Dongfeng Motor Wuhan Open, Wuhan;39;2;Wikipedia;;;Tennis;9;Tournoi féminin de Premier 5 surDur (ext.)avec une dotation de 2 212 250$
24/09/2017;Elections fédérales en Allemagne;24 09 2017,Federal Diet of Germany,Elections;22;1;Electionsguide;;;Elections;9;
24/09/2017;Marathon Touraine Loire Valley;;31;5;;;;Athlétisme;9;http://www.france-voyage.com/evenements/
25/09/2017;Tournoi masculin de Chengdu - ATP 250;Tournoi masculin de  Chengdu Open, Chengdu - ATP 250;39;4;Wikipedia;;;Tennis;9;Tournoi de Chengdu Open, Chengdu sur Dur (ext.)d'une dotation de 1 028 885 $
25/09/2017;Tournoi masculin de Shenzhen - ATP 250;Tournoi masculin de  Shenzhen Open, Shenzhen - ATP 250;39;2;Wikipedia;;;Tennis;9;Tournoi de Shenzhen Open, Shenzhen sur Dur (ext.)d'une dotation de 666 960 $
25/09/2017;Tournoi féminin de Tachkent;Tournoi féminin de  Tashkent Open, Tachkent;39;2;Wikipedia;;;Tennis;9;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
26/09/2017;Journée internationale pour l'élimination totale des armes nucléaires;Journée internationale pour l'élimination totale des armes nucléaires (A/RES/68/32);25;1;ONU;;;International;9;
27/09/2017;Journée mondiale du tourisme;Journée mondiale du tourisme;19;3;ONU;;;Tourisme;9;
27/09/2017;Procès de Faouzi Lamdaoui pour abus de biens sociaux;Le 27/09 - Procès de Faouzi Lamdaoui pour abus de biens sociaux - Cour d'appel - Paris;26;3;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
27/09/2017;Monaco Yacht Show.;27-30 ▸ Monaco Yacht Show;40;2;Atout France;;;Voile;9;PDF
27/09/2017;Festival du film Britannique à Dinard;27/09-01/10 ▸ Festival du film Britannique, Dinard;2;3;Atout France;;;Cinéma;9;PDF
28/09/2017;Journée mondiale contre la rage;Journée mondiale contre la rage [OMS];29;4;ONU;;;Santé;9;
28/09/2017;Journée maritime mondiale;Journée maritime mondiale [OMI] (IMCO/C XXXVIII/21);23;3;ONU;;;Environnement;9;
29/09/2017;Fête juive de Yom Kippour;;46;2;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-juives.html
30/09/2017;Fête nationale du Botswana;;45;4;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-30
30/09/2017;Course Les voiles de Saint-Tropez.;30/09 -08/10 ▸ Voiles : Course Les voiles de Saint-Tropez;40;2;Atout France;;;Voile;9;PDF
30/09/2017;Qatar Prix de l’Arc de Triomphe à Chantilly.;30/09-01/10 ▸ Hippisme : Qatar Prix de l’Arc de Triomphe à Chantilly;36;3;Atout France;;;Hippisme;9;PDF
30/09/2017;Tournoi féminin de Pékin;Tournoi féminin de  China Open, Pékin;39;5;Wikipedia;;;Tennis;9;Tournoi féminin de PREMIER* surDur (ext.)avec une dotation de 4 720 380$
01/10/2017;Journée internationale pour les personnes âgées;Journée internationale pour les personnes âgées (A/RES/45/106) ;29;1;ONU;;;Santé;10;
01/10/2017;Fête nationale de  la Chine (proclamation de la République populaire de Chine en 1949);Proclamation de la République populaire de Chine, communiste, par Mao Zedong en 1949.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-43
01/10/2017;Fête nationale de  Chypre;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-44
01/10/2017;Fête nationale du Nigeria;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-144
01/10/2017;Fête nationale de Tuvalu (indépendance vis-à-vis des Kiribati en 1975 et du Royaume-Uni en 1978);Fête de l'indépendance vis-à-vis des Kiribati (îles Gilbert) en 1975 et du Royaume-Uni en 1978.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-207
01/10/2017;Nuit Blanche à Paris;01 ▸ EvénementNuitBlanche,Pari;1;2;Atout France;;;Beaux-arts;10;PDF
01/10/2017;Fête des Grands-Pères;;46;5;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-civiles.html
01/10/2017;Grand Prix de Malaisie -de F1;;32;5;;;;Auto-moto;10;
02/10/2017;Journée mondiale de l'habitat;Journée mondiale de l'habitat (A/RES/40/202 A);15;4;ONU;;;Immobilier;10;
02/10/2017;Journée internationale de la non-violence;Journée internationale de la non-violence (A/RES/61/271) ;29;2;ONU;;;Santé;10;
02/10/2017;Procès de l'affaire Mérah;Du 2/10 au 3/11 - Procès de l'affaire Mérah - Cour d'assises spéciale - Paris;26;2;PJ;;;Justice;10;http://www.pressejudiciaire.fr/10.html
02/10/2017;Fête nationale de la Guinée;;45;5;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-82
02/10/2017;Tournoi masculin de Pékin - ATP 500;Tournoi masculin de  China Open, Pékin - ATP 500;39;2;Wikipedia;;;Tennis;10;Tournoi de China Open, Pékin sur Dur (ext.)d'une dotation de 3 149 870 $
02/10/2017;Tournoi masculin de Tokyo - ATP 500;Tournoi masculin de  Rakuten Japan Open Tennis Championships, Tokyo - ATP 500;39;2;Wikipedia;;;Tennis;10;Tournoi de Rakuten Japan Open Tennis Championships, Tokyo sur Dur (ext.)d'une dotation de 1 649 935 $
03/10/2017;Fête nationale de l'Allemagne (Tag der deutschen Einheit, Jour de l'Unité allemande);Tag der deutschen Einheit, Jour de l'Unité allemande.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-6
04/10/2017;Fête nationale du Lesotho (anniversaire de l'indépendance);Jour de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-110
04/10/2017;Fête juive de Souccot;;46;2;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-juives.html
05/10/2017;Journée mondiale des enseignants;Journée mondiale des enseignants [UNESCO] (UNESCOPRESSE, vol.4, no.17, p.9);30;1;ONU;;;Services publics;10;
07/10/2017;Eliminatoires de la Coupe du Monde 2018: Bulgarie - France;7 octobre, Bulgarie - France;35;2;Le Parisien;;;Football;10;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
08/10/2017;Tournoi masculin de Shanghai- Masters 1000;Tournoi masculin de  Shanghai Rolex Masters, Shanghai - Masters 1000;39;5;Wikipedia;;;Tennis;10;Tournoi de Shanghai Rolex Masters, Shanghai sur Dur (ext.)d'une dotation de 6 216 400 $
08/10/2017;Grand Prix du Japon de F1;;32;4;;;;Auto-moto;10;
09/10/2017;Journée mondiale de la poste;Journée mondiale de la poste (UPU/Congrès de Tokyo 1969/Res.C.11);30;4;ONU;;;Services publics;10;
09/10/2017;Fête nationale de l'Ouganda;;45;1;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-150
09/10/2017;Tournoi féminin de Hong Kong;Tournoi féminin de  Prudential Hong Kong Tennis Open, Hong Kong;39;2;Wikipedia;;;Tennis;10;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
09/10/2017;Tournoi féminin de Linz;Tournoi féminin de  Ladies Linz presented by Upper Austria, Linz;39;4;Wikipedia;;;Tennis;10;Tournoi féminin de Intern'l surDur (int.)avec une dotation de 226 750$
09/10/2017;Tournoi féminin de Tianjin;Tournoi féminin de  Tianjin Open, Tianjin;39;1;Wikipedia;;;Tennis;10;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 426 750$
10/10/2017;Journée mondiale de la santé mentale;Journée mondiale de la santé mentale [OMS] ;29;1;ONU;;;Santé;10;
10/10/2017;Eliminatoires de la Coupe du Monde 2018: France - Biélorussie;10 octobre, France - Biélorussie;35;2;Le Parisien;;;Football;10;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
10/10/2017;Fête nationale de Fidji;;45;5;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-70
10/10/2017;Elections présidentielles au Libéria;10 10 2017,House of Representatives of Liberia,Elections;22;2;Electionsguide;;;Elections;10;
11/10/2017;Journée internationale de la fille;Journée internationale de la fille (A/RES/66/170);21;4;ONU;;;Diversité;10;
12/10/2017;Fête nationale de l'Espagne (jour de l'hispanité, célèbre la redécouverte de l'Amérique en 1492 pour les Espagnols);Jour de l'hispanité, célèbre la redécouverte de l'Amérique en 1492 pour les Espagnols.;45;3;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-65
12/10/2017;Fête nationale de la Guinée équatoriale (anniversaire de l'indépendance);Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-84
13/10/2017;Journée internationale de la prévention des catastrophes;Journée internationale de la prévention des catastrophes (A/RES/44/236), (A/RES/64/200) ;23;2;ONU;;;Environnement;10;
13/10/2017;Championnat du monde d’aviron en mer à Thonon-les-Bains.;13 ▸ Championnat du monde d’aviron en mer à Thonon-les-Bains;38;2;Atout France;;;Sports;10;PDF
13/10/2017;Fête juive de Sim'hat Torah;;46;3;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-juives.html
15/10/2017;Journée internationale des femmes rurales;Journée internationale des femmes rurales (A/RES/62/136);23;1;ONU;;;Environnement;10;
16/10/2017;Journée mondiale de l'alimentation;Journée mondiale de l'alimentation [FAO] (A/RES/35/70);11;2;ONU;;;Consommation;10;
16/10/2017;Tournoi masculin d'Anvers - ATP 250;Tournoi masculin de  European Open, Anvers - ATP 250;39;4;Wikipedia;;;Tennis;10;Tournoi de European Open, Anvers sur Dur (int.)d'une dotation de 589 185 €
16/10/2017;Tournoi masculin (ATP 250) et féminin de Moscou;Tournoi masculin de  VTB Kremlin Cup, Moscou - ATP 250;39;2;Wikipedia;;;Tennis;10;Tournoi de VTB Kremlin Cup, Moscou sur Dur (int.)d'une dotation de 877 580 $
16/10/2017;Tournoi masculin de Stockholm - ATP 250;Tournoi masculin de  If Stockholm Open, Stockholm - ATP 250;39;2;Wikipedia;;;Tennis;10;Tournoi de If Stockholm Open, Stockholm sur Dur (int.)d'une dotation de 589 185 €
16/10/2017;Tournoi féminin de Luxembourg;Tournoi féminin de  BGL BNP Paribas Luxembourg Open, Luxembourg;39;2;Wikipedia;;;Tennis;10;Tournoi féminin de Intern'l surDur (int.)avec une dotation de 226 750$
17/10/2017;Journée internationale pour l'élimination de la pauvreté;Journée internationale pour l'élimination de la pauvreté (A/RES/47/196);21;2;ONU;;;Diversité;10;
17/10/2017;Salon World Efficiency à Paris (Porte de Versailles);17-19 ▸ Salon World Efficiency, Paris Porte de Versailles;12;3;Atout France;;;Entreprises;10;PDF
17/10/2017;Salon Equipauto à Paris Nord Villepinte.;17-21 ▸ Salon EQUIPAUTO, Paris Nord Villepinte;1;2;Atout France;;;Beaux-arts;10;PDF
19/10/2017;Fête nationale de Niue (indépendance vis-à-vis de la Nouvelle-Zélande en 1974);Indépendance vis-à-vis de la Nouvelle-Zélande en 1974;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-145
19/10/2017;Opposition d'Uranus;;18;2;Futura Sciences;;;Sciences;10;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
19/10/2017;Ouverture de la FIAC (art contemporain) au Grand Palais à Paris.;19-22 ▸ Art contemporain : la FIAC, Grand Palais, Paris;12;2;Atout France;;;Entreprises;10;PDF
20/10/2017;Journée mondiale de la statistique;Journée mondiale de la statistique (A/RES/69/282);25;5;ONU;;;International;10;
21/10/2017;Vacances de la Toussaint (toutes zones);;44;2;Futura Sciences;;;Vacances;10;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
22/10/2017;Grand Prix  des États-Unis de F1;;32;5;;;;Auto-moto;10;
23/10/2017;Tournoi masculin de  Bâle - ATP 500;Tournoi masculin de  Swiss Indoors Basel, Bâle - ATP 500;39;4;Wikipedia;;;Tennis;10;Tournoi de Swiss Indoors Basel, Bâle sur Dur (int.)d'une dotation de 1 837 425 €
23/10/2017;Tournoi masculin de Vienne - ATP 500;Tournoi masculin de  Erste Bank Open 500, Vienne - ATP 500;39;2;Wikipedia;;;Tennis;10;Tournoi de Erste Bank Open 500, Vienne sur Dur (int.)d'une dotation de 2 035 415 €
23/10/2017;Tournoi féminin de Singapour;Tournoi féminin de  BNP Paribas WTA Finals presented by SC Global, Singapour;39;2;Wikipedia;;;Tennis;10;Tournoi féminin de Masters surDur (int.)avec une dotation de 7 000 000$
24/10/2017;Journée des Nations Unies;Journée des Nations Unies (A/RES/168 (II), (A/RES/2782 (XXVI));25;1;ONU;;;International;10;
24/10/2017;Journée mondiale d'information sur le développement;Journée mondiale d'information sur le développement (A/RES/3038 (XXVII));23;3;ONU;;;Environnement;10;
24/10/2017;Fête nationale de la Zambie (indépendance vis-à-vis du Royaume-Uni en 1964);Indépendance vis-à-vis du Royaume-Uni en 1964.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-215
26/10/2017;Fête nationale de l'Autriche (Nationalfeiertag : Adoption de la loi constitutionnelle pour la Neutralité autrichienne en 1955);Nationalfeiertag : Adoption de la loi constitutionnelle pour la Neutralité autrichienne en 1955.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-15
27/10/2017;Journée mondiale du patrimoine audiovisuel;Journée mondiale du patrimoine audiovisuel [UNESCO];17;2;ONU;;;Médias;10;
27/10/2017;Fête nationale de Saint-Vincent-et-les Grenadines (indépendance en 1979);Anniversaire de l'indépendance 1979.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-173
27/10/2017;Fête nationale du Turkménistan (indépendance en 1991);Fête de l'indépendance vis-à-vis de l'URSS en 1991, après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-205
28/10/2017;Fête nationale de la Grèce (Jour du Non);Jour du Non.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-79
28/10/2017;Fête nationale de la République tchèque (indépendance en 1918);Indépendance vis-à-vis de l'Autriche-Hongrie en 1918.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-197
29/10/2017;Fête nationale de la Turquie (fondation de la république en 1923);Fondation de la république en 1923.;45;3;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-206
29/10/2017;Grand Prix du Mexique de F1;;32;3;;;;Auto-moto;10;
